7004000,11.319582,77.011317,0.33,6,1.13
7006000,11.319583,77.011316,0.15,6,1.13
7008000,11.319588,77.011318,0.72,6,1.13
7010000,11.319591,77.011316,0.50,6,1.13
7012000,11.319591,77.011315,0.41,6,1.13
7014000,11.319589,77.011312,0.65,6,1.13
7016000,11.319591,77.011312,0.17,6,1.13
7018000,11.319588,77.011307,0.78,6,1.13
7020000,11.319586,77.011306,1.19,5,1.20
7022000,11.319587,77.011310,0.35,6,1.13
7024000,11.319586,77.011312,1.06,6,1.13
7026000,11.319590,77.011320,1.26,6,1.13
7028000,11.319592,77.011320,0.24,6,1.13
7030000,11.319595,77.011321,0.39,6,1.55
7032000,11.319601,77.011324,0.17,6,1.55
7034000,11.319593,77.011318,1.24,6,1.55
7036000,11.319591,77.011316,0.30,6,2.59
7038000,11.319589,77.011315,1.83,6,2.59
7040000,11.319587,77.011311,0.50,5,2.59
7042000,11.319598,77.011317,0.31,5,1.21
7044000,11.319601,77.011312,0.80,5,1.21
7046000,11.319610,77.011307,0.15,5,1.21
7048000,11.319626,77.011309,1.67,5,1.21
7050000,11.319638,77.011310,0.94,5,1.21
7052000,11.319647,77.011313,1.98,5,1.21
7054000,11.319653,77.011313,0.65,5,1.21
7056000,11.319659,77.011314,1.07,5,1.21
7058000,11.319656,77.011313,1.04,5,1.21
